"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","LFPR","15_24","PC_AGE","A","1966",69.9087518047528,
"AUS","LFPR","15_24","PC_AGE","A","1967",69.4241470063412,
"AUS","LFPR","15_24","PC_AGE","A","1968",68.2222340425723,
"AUS","LFPR","15_24","PC_AGE","A","1969",67.5777348522459,
"AUS","LFPR","15_24","PC_AGE","A","1970",68.1216428316012,
"AUS","LFPR","15_24","PC_AGE","A","1971",66.6428589212702,
"AUS","LFPR","15_24","PC_AGE","A","1972",66.9244784308265,
"AUS","LFPR","15_24","PC_AGE","A","1973",66.9524907072786,
"AUS","LFPR","15_24","PC_AGE","A","1974",66.4529173283449,
"AUS","LFPR","15_24","PC_AGE","A","1975",67.9551909866611,
"AUS","LFPR","15_24","PC_AGE","A","1976",67.6785061301807,
"AUS","LFPR","15_24","PC_AGE","A","1977",69.498576841792,
"AUS","LFPR","15_24","PC_AGE","A","1978",69.6489960625205,
"AUS","LFPR","15_24","PC_AGE","A","1979",70.473779658913,
"AUS","LFPR","15_24","PC_AGE","A","1980",72.174924543831,
"AUS","LFPR","15_24","PC_AGE","A","1981",72.1584824802789,
"AUS","LFPR","15_24","PC_AGE","A","1982",71.7531191038961,
"AUS","LFPR","15_24","PC_AGE","A","1983",71.2900577149814,
"AUS","LFPR","15_24","PC_AGE","A","1984",71.019674826645,
"AUS","LFPR","15_24","PC_AGE","A","1985",71.2164644295526,
"AUS","LFPR","15_24","PC_AGE","A","1986",72.0067001293894,
"AUS","LFPR","15_24","PC_AGE","A","1987",71.2946138374162,
"AUS","LFPR","15_24","PC_AGE","A","1988",71.0381995181782,
"AUS","LFPR","15_24","PC_AGE","A","1989",72.0939720228192,
"AUS","LFPR","15_24","PC_AGE","A","1990",72.1032420653818,
"AUS","LFPR","15_24","PC_AGE","A","1991",69.6571060405648,
"AUS","LFPR","15_24","PC_AGE","A","1992",69.3863029674889,
"AUS","LFPR","15_24","PC_AGE","A","1993",68.7254946720827,
"AUS","LFPR","15_24","PC_AGE","A","1994",70.5758860295384,
"AUS","LFPR","15_24","PC_AGE","A","1995",71.6405504471757,
"AUS","LFPR","15_24","PC_AGE","A","1996",71.6632708268316,
"AUS","LFPR","15_24","PC_AGE","A","1997",70.0600330689198,
"AUS","LFPR","15_24","PC_AGE","A","1998",69.8699636904553,
"AUS","LFPR","15_24","PC_AGE","A","1999",69.92459085612,
"AUS","LFPR","15_24","PC_AGE","A","2000",70.181789984394,
"AUS","LFPR","15_24","PC_AGE","A","2001",70.671478424298,
"AUS","LFPR","15_24","PC_AGE","A","2002",69.9759238337142,
"AUS","LFPR","15_24","PC_AGE","A","2003",70.2220148682731,
"AUS","LFPR","15_24","PC_AGE","A","2004",70.1403412925226,
"AUS","LFPR","15_24","PC_AGE","A","2005",70.8099760238859,
"AUS","LFPR","15_24","PC_AGE","A","2006",70.8013217637107,
"AUS","LFPR","15_24","PC_AGE","A","2007",70.7603560750118,
"AUS","LFPR","15_24","PC_AGE","A","2008",70.7474732728745,
"AUS","LFPR","15_24","PC_AGE","A","2009",69.1003951804499,
"AUS","LFPR","15_24","PC_AGE","A","2010",68.4248870929796,
"AUS","LFPR","15_24","PC_AGE","A","2011",68.1394454394193,
"AUS","LFPR","15_24","PC_AGE","A","2012",67.5192285928302,
"AUS","LFPR","15_24","PC_AGE","A","2013",66.8225605397506,
"AUS","LFPR","15_24","PC_AGE","A","2014",66.5625225594069,
"AUS","LFPR","15_24","PC_AGE","A","2015",67.2649619368438,
"AUS","LFPR","15_24","PC_AGE","A","2016",66.785629123615,
"AUS","LFPR","15_24","PC_AGE","A","2017",66.8940111010211,
"AUS","LFPR","15_24","PC_AGE","A","2018",67.8506391832142,
"AUS","LFPR","15_24","PC_AGE","A","2019",68.1177328036223,
"AUS","LFPR","15_24","PC_AGE","A","2020",66.2325015026439,
"AUS","LFPR","15_24","PC_AGE","A","2021",68.5745695693208,
"AUS","LFPR","55_64","PC_AGE","A","1966",53.7601624441341,
"AUS","LFPR","55_64","PC_AGE","A","1967",54.7793399607658,
"AUS","LFPR","55_64","PC_AGE","A","1968",55.161507994835,
"AUS","LFPR","55_64","PC_AGE","A","1969",53.7195463861213,
"AUS","LFPR","55_64","PC_AGE","A","1970",54.043481530762,
"AUS","LFPR","55_64","PC_AGE","A","1971",54.0010626016731,
"AUS","LFPR","55_64","PC_AGE","A","1972",53.9902412540969,
"AUS","LFPR","55_64","PC_AGE","A","1973",53.1104987158818,
"AUS","LFPR","55_64","PC_AGE","A","1974",51.7892055900564,
"AUS","LFPR","55_64","PC_AGE","A","1975",50.7761661594905,
"AUS","LFPR","55_64","PC_AGE","A","1976",49.4855451878177,
"AUS","LFPR","55_64","PC_AGE","A","1977",49.1854582493846,
"AUS","LFPR","55_64","PC_AGE","A","1978",46.7559340244361,
"AUS","LFPR","55_64","PC_AGE","A","1979",44.875850134108,
"AUS","LFPR","55_64","PC_AGE","A","1980",44.8790406963188,
"AUS","LFPR","55_64","PC_AGE","A","1981",43.8957067715271,
"AUS","LFPR","55_64","PC_AGE","A","1982",42.3924307103228,
"AUS","LFPR","55_64","PC_AGE","A","1983",41.5367618808245,
"AUS","LFPR","55_64","PC_AGE","A","1984",41.2389432370407,
"AUS","LFPR","55_64","PC_AGE","A","1985",40.6671262622271,
"AUS","LFPR","55_64","PC_AGE","A","1986",41.6376509234784,
"AUS","LFPR","55_64","PC_AGE","A","1987",41.8032511467386,
"AUS","LFPR","55_64","PC_AGE","A","1988",42.260740026224,
"AUS","LFPR","55_64","PC_AGE","A","1989",43.1769857889087,
"AUS","LFPR","55_64","PC_AGE","A","1990",43.9003083843467,
"AUS","LFPR","55_64","PC_AGE","A","1991",43.6167234942983,
"AUS","LFPR","55_64","PC_AGE","A","1992",43.4731946021918,
"AUS","LFPR","55_64","PC_AGE","A","1993",43.3392316581858,
"AUS","LFPR","55_64","PC_AGE","A","1994",44.6102384274384,
"AUS","LFPR","55_64","PC_AGE","A","1995",45.0453672314609,
"AUS","LFPR","55_64","PC_AGE","A","1996",45.7552649238747,
"AUS","LFPR","55_64","PC_AGE","A","1997",45.8181200443964,
"AUS","LFPR","55_64","PC_AGE","A","1998",46.5541362640561,
"AUS","LFPR","55_64","PC_AGE","A","1999",46.5931565939595,
"AUS","LFPR","55_64","PC_AGE","A","2000",48.2444775241438,
"AUS","LFPR","55_64","PC_AGE","A","2001",48.9691592349169,
"AUS","LFPR","55_64","PC_AGE","A","2002",50.6483218895264,
"AUS","LFPR","55_64","PC_AGE","A","2003",52.2570448365343,
"AUS","LFPR","55_64","PC_AGE","A","2004",53.6099934248235,
"AUS","LFPR","55_64","PC_AGE","A","2005",55.3427119162453,
"AUS","LFPR","55_64","PC_AGE","A","2006",57.2705751416867,
"AUS","LFPR","55_64","PC_AGE","A","2007",58.0988203129751,
"AUS","LFPR","55_64","PC_AGE","A","2008",58.8533591017214,
"AUS","LFPR","55_64","PC_AGE","A","2009",61.0589401217409,
"AUS","LFPR","55_64","PC_AGE","A","2010",62.6443630726043,
"AUS","LFPR","55_64","PC_AGE","A","2011",63.2639269584581,
"AUS","LFPR","55_64","PC_AGE","A","2012",63.6282601686396,
"AUS","LFPR","55_64","PC_AGE","A","2013",63.8420838609155,
"AUS","LFPR","55_64","PC_AGE","A","2014",64.0397051852458,
"AUS","LFPR","55_64","PC_AGE","A","2015",64.8778828781228,
"AUS","LFPR","55_64","PC_AGE","A","2016",65.2406369230379,
"AUS","LFPR","55_64","PC_AGE","A","2017",66.2861478575915,
"AUS","LFPR","55_64","PC_AGE","A","2018",66.6738242773895,
"AUS","LFPR","55_64","PC_AGE","A","2019",67.152962175566,
"AUS","LFPR","55_64","PC_AGE","A","2020",67.0648453431907,
"AUS","LFPR","55_64","PC_AGE","A","2021",68.1991177004663,
"AUS","LFPR","65MORE","PC_AGE","A","1966",12.4961722939546,
"AUS","LFPR","65MORE","PC_AGE","A","1967",12.7638187120907,
"AUS","LFPR","65MORE","PC_AGE","A","1968",11.8178211601786,
"AUS","LFPR","65MORE","PC_AGE","A","1969",12.079953648073,
"AUS","LFPR","65MORE","PC_AGE","A","1970",11.5837885045509,
"AUS","LFPR","65MORE","PC_AGE","A","1971",11.7668893694191,
"AUS","LFPR","65MORE","PC_AGE","A","1972",11.7551170199733,
"AUS","LFPR","65MORE","PC_AGE","A","1973",11.1925795411053,
"AUS","LFPR","65MORE","PC_AGE","A","1974",10.2063724583397,
"AUS","LFPR","65MORE","PC_AGE","A","1975",9.44111935072929,
"AUS","LFPR","65MORE","PC_AGE","A","1976",8.16910605909303,
"AUS","LFPR","65MORE","PC_AGE","A","1977",7.87801795553098,
"AUS","LFPR","65MORE","PC_AGE","A","1978",6.83633889641719,
"AUS","LFPR","65MORE","PC_AGE","A","1979",6.28114844024491,
"AUS","LFPR","65MORE","PC_AGE","A","1980",6.3612693583738,
"AUS","LFPR","65MORE","PC_AGE","A","1981",6.00032991913759,
"AUS","LFPR","65MORE","PC_AGE","A","1982",5.44611034144242,
"AUS","LFPR","65MORE","PC_AGE","A","1983",5.17538351867923,
"AUS","LFPR","65MORE","PC_AGE","A","1984",5.18737139148072,
"AUS","LFPR","65MORE","PC_AGE","A","1985",5.07453504871193,
"AUS","LFPR","65MORE","PC_AGE","A","1986",5.04969494335359,
"AUS","LFPR","65MORE","PC_AGE","A","1987",5.24905764186092,
"AUS","LFPR","65MORE","PC_AGE","A","1988",5.40393422908086,
"AUS","LFPR","65MORE","PC_AGE","A","1989",5.16092310796856,
"AUS","LFPR","65MORE","PC_AGE","A","1990",5.30599118664822,
"AUS","LFPR","65MORE","PC_AGE","A","1991",5.25238957470464,
"AUS","LFPR","65MORE","PC_AGE","A","1992",5.21299766820398,
"AUS","LFPR","65MORE","PC_AGE","A","1993",4.7542213573423,
"AUS","LFPR","65MORE","PC_AGE","A","1994",5.30006857126827,
"AUS","LFPR","65MORE","PC_AGE","A","1995",5.56048145434105,
"AUS","LFPR","65MORE","PC_AGE","A","1996",5.58084099485595,
"AUS","LFPR","65MORE","PC_AGE","A","1997",5.91305217073402,
"AUS","LFPR","65MORE","PC_AGE","A","1998",5.96455760478334,
"AUS","LFPR","65MORE","PC_AGE","A","1999",5.79402199938685,
"AUS","LFPR","65MORE","PC_AGE","A","2000",6.0752050717459,
"AUS","LFPR","65MORE","PC_AGE","A","2001",6.15922822344589,
"AUS","LFPR","65MORE","PC_AGE","A","2002",6.44476013296612,
"AUS","LFPR","65MORE","PC_AGE","A","2003",6.33410925725888,
"AUS","LFPR","65MORE","PC_AGE","A","2004",6.55785149742259,
"AUS","LFPR","65MORE","PC_AGE","A","2005",7.4164457015076,
"AUS","LFPR","65MORE","PC_AGE","A","2006",7.85716980240335,
"AUS","LFPR","65MORE","PC_AGE","A","2007",8.85734594721368,
"AUS","LFPR","65MORE","PC_AGE","A","2008",9.39062505242508,
"AUS","LFPR","65MORE","PC_AGE","A","2009",10.2331149479056,
"AUS","LFPR","65MORE","PC_AGE","A","2010",10.7930650665106,
"AUS","LFPR","65MORE","PC_AGE","A","2011",11.1876006129703,
"AUS","LFPR","65MORE","PC_AGE","A","2012",11.9898466562592,
"AUS","LFPR","65MORE","PC_AGE","A","2013",12.1070131881804,
"AUS","LFPR","65MORE","PC_AGE","A","2014",12.3685586784592,
"AUS","LFPR","65MORE","PC_AGE","A","2015",12.259086418966,
"AUS","LFPR","65MORE","PC_AGE","A","2016",12.6341153272038,
"AUS","LFPR","65MORE","PC_AGE","A","2017",13.0026387006862,
"AUS","LFPR","65MORE","PC_AGE","A","2018",13.9823460561685,
"AUS","LFPR","65MORE","PC_AGE","A","2019",14.7328381781305,
"AUS","LFPR","65MORE","PC_AGE","A","2020",14.1806151907213,
"AUS","LFPR","65MORE","PC_AGE","A","2021",15.0132745652307,
"AUT","LFPR","15_24","PC_AGE","A","1994",62.2517296681748,
"AUT","LFPR","15_24","PC_AGE","A","1995",60.3343130014111,
"AUT","LFPR","15_24","PC_AGE","A","1996",59.3021704786558,
"AUT","LFPR","15_24","PC_AGE","A","1997",58.3498100312827,
"AUT","LFPR","15_24","PC_AGE","A","1998",57.1074843191214,
"AUT","LFPR","15_24","PC_AGE","A","1999",56.6722324333187,
"AUT","LFPR","15_24","PC_AGE","A","2000",55.6692792808337,
"AUT","LFPR","15_24","PC_AGE","A","2001",54.7218806696532,
"AUT","LFPR","15_24","PC_AGE","A","2002",55.1677201478135,
"AUT","LFPR","15_24","PC_AGE","A","2003",55.0071875537474,
"AUT","LFPR","15_24","PC_AGE","A","2004",56.7051325809911,
"AUT","LFPR","15_24","PC_AGE","A","2005",58.0022993939129,
"AUT","LFPR","15_24","PC_AGE","A","2006",57.9282640741089,
"AUT","LFPR","15_24","PC_AGE","A","2007",59.4207536648318,
"AUT","LFPR","15_24","PC_AGE","A","2008",59.5161385676758,
"AUT","LFPR","15_24","PC_AGE","A","2009",59.501433133355,
"AUT","LFPR","15_24","PC_AGE","A","2010",58.2760937682534,
"AUT","LFPR","15_24","PC_AGE","A","2011",59.1957840909464,
"AUT","LFPR","15_24","PC_AGE","A","2012",59.2401176435117,
"AUT","LFPR","15_24","PC_AGE","A","2013",58.7750016945847,
"AUT","LFPR","15_24","PC_AGE","A","2014",58.0279204041611,
"AUT","LFPR","15_24","PC_AGE","A","2015",57.4278198497753,
"AUT","LFPR","15_24","PC_AGE","A","2016",57.46733388905,
"AUT","LFPR","15_24","PC_AGE","A","2017",56.0861483487349,
"AUT","LFPR","15_24","PC_AGE","A","2018",56.6527511115057,
"AUT","LFPR","15_24","PC_AGE","A","2019",56.4183868746808,
"AUT","LFPR","15_24","PC_AGE","A","2020",56.1292313684795,
"AUT","LFPR","15_24","PC_AGE","A","2021",56.3239560696432,
"AUT","LFPR","55_64","PC_AGE","A","1994",29.4114147856836,
"AUT","LFPR","55_64","PC_AGE","A","1995",31.4222766714092,
"AUT","LFPR","55_64","PC_AGE","A","1996",30.4506233889146,
"AUT","LFPR","55_64","PC_AGE","A","1997",29.7924710767056,
"AUT","LFPR","55_64","PC_AGE","A","1998",30.4636844491812,
"AUT","LFPR","55_64","PC_AGE","A","1999",31.2585658269275,
"AUT","LFPR","55_64","PC_AGE","A","2000",29.8207121294131,
"AUT","LFPR","55_64","PC_AGE","A","2001",29.6804583293655,
"AUT","LFPR","55_64","PC_AGE","A","2002",30.9266175246778,
"AUT","LFPR","55_64","PC_AGE","A","2003",32.0058603737714,
"AUT","LFPR","55_64","PC_AGE","A","2004",28.3375572188934,
"AUT","LFPR","55_64","PC_AGE","A","2005",31.152637861074,
"AUT","LFPR","55_64","PC_AGE","A","2006",34.3457536236362,
"AUT","LFPR","55_64","PC_AGE","A","2007",37.2385935972803,
"AUT","LFPR","55_64","PC_AGE","A","2008",39.6826995411841,
"AUT","LFPR","55_64","PC_AGE","A","2009",40.5248534752051,
"AUT","LFPR","55_64","PC_AGE","A","2010",42.2353904994657,
"AUT","LFPR","55_64","PC_AGE","A","2011",41.433355066755,
"AUT","LFPR","55_64","PC_AGE","A","2012",43.1018710155281,
"AUT","LFPR","55_64","PC_AGE","A","2013",45.4702333897566,
"AUT","LFPR","55_64","PC_AGE","A","2014",46.8878907418687,
"AUT","LFPR","55_64","PC_AGE","A","2015",48.5726910951549,
"AUT","LFPR","55_64","PC_AGE","A","2016",51.7423197700934,
"AUT","LFPR","55_64","PC_AGE","A","2017",53.5662065037257,
"AUT","LFPR","55_64","PC_AGE","A","2018",56.1562734646485,
"AUT","LFPR","55_64","PC_AGE","A","2019",56.3740955628366,
"AUT","LFPR","55_64","PC_AGE","A","2020",57.0272538541965,
"AUT","LFPR","55_64","PC_AGE","A","2021",58.4344137546306,
"AUT","LFPR","65MORE","PC_AGE","A","1994",4.03676379123969,
"AUT","LFPR","65MORE","PC_AGE","A","1995",3.58224712643179,
"AUT","LFPR","65MORE","PC_AGE","A","1996",3.01049712814419,
"AUT","LFPR","65MORE","PC_AGE","A","1997",3.0703296421285,
"AUT","LFPR","65MORE","PC_AGE","A","1998",2.95466630366813,
"AUT","LFPR","65MORE","PC_AGE","A","1999",2.53993413886782,
"AUT","LFPR","65MORE","PC_AGE","A","2000",2.70526322016752,
"AUT","LFPR","65MORE","PC_AGE","A","2001",3.33982631961963,
"AUT","LFPR","65MORE","PC_AGE","A","2002",2.55125125591361,
"AUT","LFPR","65MORE","PC_AGE","A","2003",2.48279908703803,
"AUT","LFPR","65MORE","PC_AGE","A","2004",2.07867733368964,
"AUT","LFPR","65MORE","PC_AGE","A","2005",2.8659228285365,
"AUT","LFPR","65MORE","PC_AGE","A","2006",3.31875429236792,
"AUT","LFPR","65MORE","PC_AGE","A","2007",4.45400271344462,
"AUT","LFPR","65MORE","PC_AGE","A","2008",4.77158287613925,
"AUT","LFPR","65MORE","PC_AGE","A","2009",5.23147680878204,
"AUT","LFPR","65MORE","PC_AGE","A","2010",5.16136228601399,
"AUT","LFPR","65MORE","PC_AGE","A","2011",4.96683794100107,
"AUT","LFPR","65MORE","PC_AGE","A","2012",4.94214348883258,
"AUT","LFPR","65MORE","PC_AGE","A","2013",5.08246151846604,
"AUT","LFPR","65MORE","PC_AGE","A","2014",5.25909452555044,
"AUT","LFPR","65MORE","PC_AGE","A","2015",5.30909251661916,
"AUT","LFPR","65MORE","PC_AGE","A","2016",5.04233757150395,
"AUT","LFPR","65MORE","PC_AGE","A","2017",4.84050027481609,
"AUT","LFPR","65MORE","PC_AGE","A","2018",4.94130389095021,
"AUT","LFPR","65MORE","PC_AGE","A","2019",4.66252780314543,
"AUT","LFPR","65MORE","PC_AGE","A","2020",4.47927166618046,
"AUT","LFPR","65MORE","PC_AGE","A","2021",4.51492018566729,
"BEL","LFPR","15_24","PC_AGE","A","1983",43.8691396187532,
"BEL","LFPR","15_24","PC_AGE","A","1984",42.2426637299994,
"BEL","LFPR","15_24","PC_AGE","A","1985",42.328995662329,
"BEL","LFPR","15_24","PC_AGE","A","1986",42.7176621102956,
"BEL","LFPR","15_24","PC_AGE","A","1987",41.508402787266,
"BEL","LFPR","15_24","PC_AGE","A","1988",37.6718480138169,
"BEL","LFPR","15_24","PC_AGE","A","1989",35.9952072173668,
"BEL","LFPR","15_24","PC_AGE","A","1990",35.5434387495456,
"BEL","LFPR","15_24","PC_AGE","A","1991",36.4842701654987,
"BEL","LFPR","15_24","PC_AGE","A","1992",36.2129012719564,
"BEL","LFPR","15_24","PC_AGE","A","1993",34.4142900950629,
"BEL","LFPR","15_24","PC_AGE","A","1994",35.193091137111,
"BEL","LFPR","15_24","PC_AGE","A","1995",33.8787793443207,
"BEL","LFPR","15_24","PC_AGE","A","1996",32.766167634687,
"BEL","LFPR","15_24","PC_AGE","A","1997",32.0325802952338,
"BEL","LFPR","15_24","PC_AGE","A","1998",32.6340170405984,
"BEL","LFPR","15_24","PC_AGE","A","1999",32.8697935110729,
"BEL","LFPR","15_24","PC_AGE","A","2000",35.3055767009507,
"BEL","LFPR","15_24","PC_AGE","A","2001",35.7351272859902,
"BEL","LFPR","15_24","PC_AGE","A","2002",35.7041432412902,
"BEL","LFPR","15_24","PC_AGE","A","2003",34.985198443827,
"BEL","LFPR","15_24","PC_AGE","A","2004",35.2634794631032,
"BEL","LFPR","15_24","PC_AGE","A","2005",35.0161280460527,
"BEL","LFPR","15_24","PC_AGE","A","2006",34.695275198061,
"BEL","LFPR","15_24","PC_AGE","A","2007",33.8664968101341,
"BEL","LFPR","15_24","PC_AGE","A","2008",33.402883744365,
"BEL","LFPR","15_24","PC_AGE","A","2009",32.4428800137913,
"BEL","LFPR","15_24","PC_AGE","A","2010",32.509732526086,
"BEL","LFPR","15_24","PC_AGE","A","2011",31.9822758656127,
"BEL","LFPR","15_24","PC_AGE","A","2012",31.4789929256072,
"BEL","LFPR","15_24","PC_AGE","A","2013",30.9886592274668,
"BEL","LFPR","15_24","PC_AGE","A","2014",30.1948949015843,
"BEL","LFPR","15_24","PC_AGE","A","2015",30.0024072139553,
"BEL","LFPR","15_24","PC_AGE","A","2016",28.4582009510154,
"BEL","LFPR","15_24","PC_AGE","A","2017",28.0810441002125,
"BEL","LFPR","15_24","PC_AGE","A","2018",29.6259882097353,
"BEL","LFPR","15_24","PC_AGE","A","2019",30.9826643807169,
"BEL","LFPR","15_24","PC_AGE","A","2020",28.4313840807153,
"BEL","LFPR","15_24","PC_AGE","A","2021",30.258236747263,
"BEL","LFPR","55_64","PC_AGE","A","1983",30.6118494555828,
"BEL","LFPR","55_64","PC_AGE","A","1984",28.7713125349898,
"BEL","LFPR","55_64","PC_AGE","A","1985",27.3058039256295,
"BEL","LFPR","55_64","PC_AGE","A","1986",25.6279963011098,
"BEL","LFPR","55_64","PC_AGE","A","1987",22.7681722135044,
"BEL","LFPR","55_64","PC_AGE","A","1988",22.8038304719998,
"BEL","LFPR","55_64","PC_AGE","A","1989",23.4977459485817,
"BEL","LFPR","55_64","PC_AGE","A","1990",22.1844908506689,
"BEL","LFPR","55_64","PC_AGE","A","1991",22.2160340331926,
"BEL","LFPR","55_64","PC_AGE","A","1992",23.0576451806378,
"BEL","LFPR","55_64","PC_AGE","A","1993",22.6739009962101,
"BEL","LFPR","55_64","PC_AGE","A","1994",23.5204175089051,
"BEL","LFPR","55_64","PC_AGE","A","1995",24.2443116318901,
"BEL","LFPR","55_64","PC_AGE","A","1996",22.8132882673922,
"BEL","LFPR","55_64","PC_AGE","A","1997",23.119741870195,
"BEL","LFPR","55_64","PC_AGE","A","1998",23.7945863184109,
"BEL","LFPR","55_64","PC_AGE","A","1999",26.1673842860252,
"BEL","LFPR","55_64","PC_AGE","A","2000",27.1137893818665,
"BEL","LFPR","55_64","PC_AGE","A","2001",25.9072718954991,
"BEL","LFPR","55_64","PC_AGE","A","2002",27.6860880515282,
"BEL","LFPR","55_64","PC_AGE","A","2003",28.8993989237278,
"BEL","LFPR","55_64","PC_AGE","A","2004",31.1562329699712,
"BEL","LFPR","55_64","PC_AGE","A","2005",33.2792998766407,
"BEL","LFPR","55_64","PC_AGE","A","2006",33.5920935974903,
"BEL","LFPR","55_64","PC_AGE","A","2007",35.8862763294494,
"BEL","LFPR","55_64","PC_AGE","A","2008",36.0861479184926,
"BEL","LFPR","55_64","PC_AGE","A","2009",37.1517545496922,
"BEL","LFPR","55_64","PC_AGE","A","2010",39.1508335907784,
"BEL","LFPR","55_64","PC_AGE","A","2011",40.3295298276269,
"BEL","LFPR","55_64","PC_AGE","A","2012",41.3502353528507,
"BEL","LFPR","55_64","PC_AGE","A","2013",44.0977300017976,
"BEL","LFPR","55_64","PC_AGE","A","2014",45.0703417955254,
"BEL","LFPR","55_64","PC_AGE","A","2015",46.6392098607556,
"BEL","LFPR","55_64","PC_AGE","A","2016",48.1456041266882,
"BEL","LFPR","55_64","PC_AGE","A","2017",51.263787740977,
"BEL","LFPR","55_64","PC_AGE","A","2018",52.6100973096421,
"BEL","LFPR","55_64","PC_AGE","A","2019",54.3182558175009,
"BEL","LFPR","55_64","PC_AGE","A","2020",55.6297796110639,
"BEL","LFPR","55_64","PC_AGE","A","2021",57.1089032506984,
"BEL","LFPR","65MORE","PC_AGE","A","2000",1.47633084435955,
"BEL","LFPR","65MORE","PC_AGE","A","2001",1.31763057320879,
"BEL","LFPR","65MORE","PC_AGE","A","2002",1.29546415491404,
"BEL","LFPR","65MORE","PC_AGE","A","2003",1.34858091244436,
"BEL","LFPR","65MORE","PC_AGE","A","2004",1.42449347162991,
"BEL","LFPR","65MORE","PC_AGE","A","2005",2.02417067010104,
"BEL","LFPR","65MORE","PC_AGE","A","2006",1.73129102987992,
"BEL","LFPR","65MORE","PC_AGE","A","2007",1.78847438018415,
"BEL","LFPR","65MORE","PC_AGE","A","2008",1.78293859195068,
"BEL","LFPR","65MORE","PC_AGE","A","2009",1.70391261058225,
"BEL","LFPR","65MORE","PC_AGE","A","2010",2.05040808912826,
"BEL","LFPR","65MORE","PC_AGE","A","2011",2.04933811062928,
"BEL","LFPR","65MORE","PC_AGE","A","2012",2.337206837669,
"BEL","LFPR","65MORE","PC_AGE","A","2013",2.33458695075524,
"BEL","LFPR","65MORE","PC_AGE","A","2014",2.3038482915884,
"BEL","LFPR","65MORE","PC_AGE","A","2015",2.57653033593883,
"BEL","LFPR","65MORE","PC_AGE","A","2016",2.25607434909236,
"BEL","LFPR","65MORE","PC_AGE","A","2017",2.54975141037551,
"BEL","LFPR","65MORE","PC_AGE","A","2018",2.76102122906507,
"BEL","LFPR","65MORE","PC_AGE","A","2019",2.98781657744988,
"BEL","LFPR","65MORE","PC_AGE","A","2020",2.93797671075929,
"BEL","LFPR","65MORE","PC_AGE","A","2021",2.79853474156535,
"CAN","LFPR","15_24","PC_AGE","A","1976",63.5534568660965,
"CAN","LFPR","15_24","PC_AGE","A","1977",64.623448920585,
"CAN","LFPR","15_24","PC_AGE","A","1978",65.6227917919272,
"CAN","LFPR","15_24","PC_AGE","A","1979",67.436281676874,
"CAN","LFPR","15_24","PC_AGE","A","1980",68.5611328554017,
"CAN","LFPR","15_24","PC_AGE","A","1981",69.2536363917364,
"CAN","LFPR","15_24","PC_AGE","A","1982",67.3163137022037,
"CAN","LFPR","15_24","PC_AGE","A","1983",67.6079602089387,
"CAN","LFPR","15_24","PC_AGE","A","1984",67.9668822259429,
"CAN","LFPR","15_24","PC_AGE","A","1985",68.6056756068707,
"CAN","LFPR","15_24","PC_AGE","A","1986",69.7417222396245,
"CAN","LFPR","15_24","PC_AGE","A","1987",70.3094631884119,
"CAN","LFPR","15_24","PC_AGE","A","1988",70.5922573211046,
"CAN","LFPR","15_24","PC_AGE","A","1989",71.1671518557651,
"CAN","LFPR","15_24","PC_AGE","A","1990",69.9169373396249,
"CAN","LFPR","15_24","PC_AGE","A","1991",68.1242293024068,
"CAN","LFPR","15_24","PC_AGE","A","1992",66.158638065472,
"CAN","LFPR","15_24","PC_AGE","A","1993",64.4319150949916,
"CAN","LFPR","15_24","PC_AGE","A","1994",63.9221142916245,
"CAN","LFPR","15_24","PC_AGE","A","1995",63.1618102535275,
"CAN","LFPR","15_24","PC_AGE","A","1996",62.2427604904661,
"CAN","LFPR","15_24","PC_AGE","A","1997",61.4674468178051,
"CAN","LFPR","15_24","PC_AGE","A","1998",61.8133819213711,
"CAN","LFPR","15_24","PC_AGE","A","1999",63.4631177353529,
"CAN","LFPR","15_24","PC_AGE","A","2000",64.3919473218839,
"CAN","LFPR","15_24","PC_AGE","A","2001",64.6638988286252,
"CAN","LFPR","15_24","PC_AGE","A","2002",66.5264830492937,
"CAN","LFPR","15_24","PC_AGE","A","2003",67.335269491338,
"CAN","LFPR","15_24","PC_AGE","A","2004",66.8473417990692,
"CAN","LFPR","15_24","PC_AGE","A","2005",65.8679566201705,
"CAN","LFPR","15_24","PC_AGE","A","2006",66.8437997253292,
"CAN","LFPR","15_24","PC_AGE","A","2007",67.6305960811469,
"CAN","LFPR","15_24","PC_AGE","A","2008",67.9505823221382,
"CAN","LFPR","15_24","PC_AGE","A","2009",66.1196252763194,
"CAN","LFPR","15_24","PC_AGE","A","2010",65.1756953505098,
"CAN","LFPR","15_24","PC_AGE","A","2011",65.2372830991973,
"CAN","LFPR","15_24","PC_AGE","A","2012",64.3311529415721,
"CAN","LFPR","15_24","PC_AGE","A","2013",64.5544602874511,
"CAN","LFPR","15_24","PC_AGE","A","2014",64.8748940511463,
"CAN","LFPR","15_24","PC_AGE","A","2015",64.9670600252741,
"CAN","LFPR","15_24","PC_AGE","A","2016",64.2696147266022,
"CAN","LFPR","15_24","PC_AGE","A","2017",64.5079677356104,
"CAN","LFPR","15_24","PC_AGE","A","2018",64.2239245372262,
"CAN","LFPR","15_24","PC_AGE","A","2019",64.914785238364,
