"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDP","TOT","MLN_USD","A","1960",25071.833,
"AUS","GDP","TOT","MLN_USD","A","1961",25363.455,
"AUS","GDP","TOT","MLN_USD","A","1962",27953.904,
"AUS","GDP","TOT","MLN_USD","A","1963",30431.547,
"AUS","GDP","TOT","MLN_USD","A","1964",32742.466,
"AUS","GDP","TOT","MLN_USD","A","1965",34538.087,
"AUS","GDP","TOT","MLN_USD","A","1966",38340.322,
"AUS","GDP","TOT","MLN_USD","A","1967",41063.061,
"AUS","GDP","TOT","MLN_USD","A","1968",46555.241,
"AUS","GDP","TOT","MLN_USD","A","1969",52208.329,
"AUS","GDP","TOT","MLN_USD","A","1970",58848.144,
"AUS","GDP","TOT","MLN_USD","A","1971",64124.105,
"AUS","GDP","TOT","MLN_USD","A","1972",69793.489,
"AUS","GDP","TOT","MLN_USD","A","1973",78827.54,
"AUS","GDP","TOT","MLN_USD","A","1974",86297.681,
"AUS","GDP","TOT","MLN_USD","A","1975",96825.009,
"AUS","GDP","TOT","MLN_USD","A","1976",104254.247,
"AUS","GDP","TOT","MLN_USD","A","1977",110238.323,
"AUS","GDP","TOT","MLN_USD","A","1978",123302.75,
"AUS","GDP","TOT","MLN_USD","A","1979",137936.933,
"AUS","GDP","TOT","MLN_USD","A","1980",154983.499,
"AUS","GDP","TOT","MLN_USD","A","1981",178230.502,
"AUS","GDP","TOT","MLN_USD","A","1982",181863.803,
"AUS","GDP","TOT","MLN_USD","A","1983",196458.128,
"AUS","GDP","TOT","MLN_USD","A","1984",211843.077,
"AUS","GDP","TOT","MLN_USD","A","1985",229054.181,
"AUS","GDP","TOT","MLN_USD","A","1986",240126.638,
"AUS","GDP","TOT","MLN_USD","A","1987",261033.072,
"AUS","GDP","TOT","MLN_USD","A","1988",283021.565,
"AUS","GDP","TOT","MLN_USD","A","1989",299724.536,
"AUS","GDP","TOT","MLN_USD","A","1990",304261.841,
"AUS","GDP","TOT","MLN_USD","A","1991",314020.089,
"AUS","GDP","TOT","MLN_USD","A","1992",334486.069,
"AUS","GDP","TOT","MLN_USD","A","1993",355562.086,
"AUS","GDP","TOT","MLN_USD","A","1994",381226.381,
"AUS","GDP","TOT","MLN_USD","A","1995",403632.919,
"AUS","GDP","TOT","MLN_USD","A","1996",424344.874,
"AUS","GDP","TOT","MLN_USD","A","1997",450588.919,
"AUS","GDP","TOT","MLN_USD","A","1998",478043.5,
"AUS","GDP","TOT","MLN_USD","A","1999",510551.679,
"AUS","GDP","TOT","MLN_USD","A","2000",538993.279,
"AUS","GDP","TOT","MLN_USD","A","2001",570130.213,
"AUS","GDP","TOT","MLN_USD","A","2002",600598.648,
"AUS","GDP","TOT","MLN_USD","A","2003",638188.928,
"AUS","GDP","TOT","MLN_USD","A","2004",677201.4,
"AUS","GDP","TOT","MLN_USD","A","2005",719487.043,
"AUS","GDP","TOT","MLN_USD","A","2006",775395.11,
"AUS","GDP","TOT","MLN_USD","A","2007",826392.428,
"AUS","GDP","TOT","MLN_USD","A","2008",852737.657,
"AUS","GDP","TOT","MLN_USD","A","2009",903969.823,
"AUS","GDP","TOT","MLN_USD","A","2010",943515.675,
"AUS","GDP","TOT","MLN_USD","A","2011",992802.546,
"AUS","GDP","TOT","MLN_USD","A","2012",997651.363,
"AUS","GDP","TOT","MLN_USD","A","2013",1104672.434,
"AUS","GDP","TOT","MLN_USD","A","2014",1117601.897,
"AUS","GDP","TOT","MLN_USD","A","2015",1124752.51,
"AUS","GDP","TOT","MLN_USD","A","2016",1212854.276,
"AUS","GDP","TOT","MLN_USD","A","2017",1247085.553,
"AUS","GDP","TOT","MLN_USD","A","2018",1323863.624,
"AUS","GDP","TOT","MLN_USD","A","2019",1335057.214,
"AUS","GDP","TOT","MLN_USD","A","2020",1438731.74,
"AUS","GDP","TOT","MLN_USD","A","2021",1604645.774,
"AUS","GDP","TOT","USD_CAP","A","1960",2412.627589,
"AUS","GDP","TOT","USD_CAP","A","1961",2383.188902,
"AUS","GDP","TOT","USD_CAP","A","1962",2577.332834,
"AUS","GDP","TOT","USD_CAP","A","1963",2752.620592,
"AUS","GDP","TOT","USD_CAP","A","1964",2902.590472,
"AUS","GDP","TOT","USD_CAP","A","1965",3001.900269,
"AUS","GDP","TOT","USD_CAP","A","1966",3275.594754,
"AUS","GDP","TOT","USD_CAP","A","1967",3447.128012,
"AUS","GDP","TOT","USD_CAP","A","1968",3833.100887,
"AUS","GDP","TOT","USD_CAP","A","1969",4207.900059,
"AUS","GDP","TOT","USD_CAP","A","1970",4647.07925,
"AUS","GDP","TOT","USD_CAP","A","1971",4858.483019,
"AUS","GDP","TOT","USD_CAP","A","1972",5204.861685,
"AUS","GDP","TOT","USD_CAP","A","1973",5790.035828,
"AUS","GDP","TOT","USD_CAP","A","1974",6238.997869,
"AUS","GDP","TOT","USD_CAP","A","1975",6931.479288,
"AUS","GDP","TOT","USD_CAP","A","1976",7388.622024,
"AUS","GDP","TOT","USD_CAP","A","1977",7718.941893,
"AUS","GDP","TOT","USD_CAP","A","1978",8544.397636,
"AUS","GDP","TOT","USD_CAP","A","1979",9446.12995,
"AUS","GDP","TOT","USD_CAP","A","1980",10466.645934,
"AUS","GDP","TOT","USD_CAP","A","1981",11943.102499,
"AUS","GDP","TOT","USD_CAP","A","1982",11977.173828,
"AUS","GDP","TOT","USD_CAP","A","1983",12762.408039,
"AUS","GDP","TOT","USD_CAP","A","1984",13597.640312,
"AUS","GDP","TOT","USD_CAP","A","1985",14507.843207,
"AUS","GDP","TOT","USD_CAP","A","1986",14990.675567,
"AUS","GDP","TOT","USD_CAP","A","1987",16049.844873,
"AUS","GDP","TOT","USD_CAP","A","1988",17119.413334,
"AUS","GDP","TOT","USD_CAP","A","1989",17825.467237,
"AUS","GDP","TOT","USD_CAP","A","1990",17829.478956,
"AUS","GDP","TOT","USD_CAP","A","1991",18168.253243,
"AUS","GDP","TOT","USD_CAP","A","1992",19136.891333,
"AUS","GDP","TOT","USD_CAP","A","1993",20162.524437,
"AUS","GDP","TOT","USD_CAP","A","1994",21410.5968,
"AUS","GDP","TOT","USD_CAP","A","1995",22417.94838,
"AUS","GDP","TOT","USD_CAP","A","1996",23283.924856,
"AUS","GDP","TOT","USD_CAP","A","1997",24457.955745,
"AUS","GDP","TOT","USD_CAP","A","1998",25690.766139,
"AUS","GDP","TOT","USD_CAP","A","1999",27139.248201,
"AUS","GDP","TOT","USD_CAP","A","2000",28325.132368,
"AUS","GDP","TOT","USD_CAP","A","2001",29579.200361,
"AUS","GDP","TOT","USD_CAP","A","2002",30807.514079,
"AUS","GDP","TOT","USD_CAP","A","2003",32361.372978,
"AUS","GDP","TOT","USD_CAP","A","2004",33974.393831,
"AUS","GDP","TOT","USD_CAP","A","2005",35659.125487,
"AUS","GDP","TOT","USD_CAP","A","2006",37914.777265,
"AUS","GDP","TOT","USD_CAP","A","2007",39677.755883,
"AUS","GDP","TOT","USD_CAP","A","2008",40130.341686,
"AUS","GDP","TOT","USD_CAP","A","2009",41673.535175,
"AUS","GDP","TOT","USD_CAP","A","2010",42825.174287,
"AUS","GDP","TOT","USD_CAP","A","2011",44440.579478,
"AUS","GDP","TOT","USD_CAP","A","2012",43884.635595,
"AUS","GDP","TOT","USD_CAP","A","2013",47763.2159,
"AUS","GDP","TOT","USD_CAP","A","2014",47606.754929,
"AUS","GDP","TOT","USD_CAP","A","2015",47226.759745,
"AUS","GDP","TOT","USD_CAP","A","2016",50136.798381,
"AUS","GDP","TOT","USD_CAP","A","2017",50690.619543,
"AUS","GDP","TOT","USD_CAP","A","2018",52991.2149,
"AUS","GDP","TOT","USD_CAP","A","2019",52632.382088,
"AUS","GDP","TOT","USD_CAP","A","2020",55996.378043,
"AUS","GDP","TOT","USD_CAP","A","2021",62345.152673,
"AUT","GDP","TOT","MLN_USD","A","1970",28577.921,"E"
"AUT","GDP","TOT","MLN_USD","A","1971",31561.883,"E"
"AUT","GDP","TOT","MLN_USD","A","1972",34970.238,"E"
"AUT","GDP","TOT","MLN_USD","A","1973",38689.323,"E"
"AUT","GDP","TOT","MLN_USD","A","1974",43833.971,"E"
"AUT","GDP","TOT","MLN_USD","A","1975",47720.619,"E"
"AUT","GDP","TOT","MLN_USD","A","1976",52651.247,"E"
"AUT","GDP","TOT","MLN_USD","A","1977",58763.524,"E"
"AUT","GDP","TOT","MLN_USD","A","1978",62764.355,"E"
"AUT","GDP","TOT","MLN_USD","A","1979",71612.672,"E"
"AUT","GDP","TOT","MLN_USD","A","1980",79433.469,"E"
"AUT","GDP","TOT","MLN_USD","A","1981",86824.116,"E"
"AUT","GDP","TOT","MLN_USD","A","1982",94042.484,"E"
"AUT","GDP","TOT","MLN_USD","A","1983",100631.405,"E"
"AUT","GDP","TOT","MLN_USD","A","1984",104315.35,"E"
"AUT","GDP","TOT","MLN_USD","A","1985",110303.201,"E"
"AUT","GDP","TOT","MLN_USD","A","1986",115114.232,"E"
"AUT","GDP","TOT","MLN_USD","A","1987",119561.715,"E"
"AUT","GDP","TOT","MLN_USD","A","1988",127858.773,"E"
"AUT","GDP","TOT","MLN_USD","A","1989",138036.086,"E"
"AUT","GDP","TOT","MLN_USD","A","1990",149426.332,"E"
"AUT","GDP","TOT","MLN_USD","A","1991",159796.186,"E"
"AUT","GDP","TOT","MLN_USD","A","1992",166859.41,"E"
"AUT","GDP","TOT","MLN_USD","A","1993",171714.41,"E"
"AUT","GDP","TOT","MLN_USD","A","1994",179594.108,"E"
"AUT","GDP","TOT","MLN_USD","A","1995",188252.033,
"AUT","GDP","TOT","MLN_USD","A","1996",195424.463,
"AUT","GDP","TOT","MLN_USD","A","1997",202601.148,
"AUT","GDP","TOT","MLN_USD","A","1998",212781.09,
"AUT","GDP","TOT","MLN_USD","A","1999",220639.939,
"AUT","GDP","TOT","MLN_USD","A","2000",235347.82,
"AUT","GDP","TOT","MLN_USD","A","2001",238878.519,
"AUT","GDP","TOT","MLN_USD","A","2002",251984.784,
"AUT","GDP","TOT","MLN_USD","A","2003",261057.076,
"AUT","GDP","TOT","MLN_USD","A","2004",275998.472,
"AUT","GDP","TOT","MLN_USD","A","2005",288086.722,
"AUT","GDP","TOT","MLN_USD","A","2006",311414.93,
"AUT","GDP","TOT","MLN_USD","A","2007",327096.286,
"AUT","GDP","TOT","MLN_USD","A","2008",343812.976,
"AUT","GDP","TOT","MLN_USD","A","2009",341392.998,
"AUT","GDP","TOT","MLN_USD","A","2010",351341.77,
"AUT","GDP","TOT","MLN_USD","A","2011",373031.477,
"AUT","GDP","TOT","MLN_USD","A","2012",391635.176,
"AUT","GDP","TOT","MLN_USD","A","2013",406370.245,
"AUT","GDP","TOT","MLN_USD","A","2014",417059.519,
"AUT","GDP","TOT","MLN_USD","A","2015",430975.924,
"AUT","GDP","TOT","MLN_USD","A","2016",460282.647,
"AUT","GDP","TOT","MLN_USD","A","2017",476590.588,
"AUT","GDP","TOT","MLN_USD","A","2018",503361.417,
"AUT","GDP","TOT","MLN_USD","A","2019",515260.46,
"AUT","GDP","TOT","MLN_USD","A","2020",498798.089,
"AUT","GDP","TOT","MLN_USD","A","2021",526897.394,
"AUT","GDP","TOT","USD_CAP","A","1970",3827.4696,"E"
"AUT","GDP","TOT","USD_CAP","A","1971",4207.954197,"E"
"AUT","GDP","TOT","USD_CAP","A","1972",4635.794493,"E"
"AUT","GDP","TOT","USD_CAP","A","1973",5100.415556,"E"
"AUT","GDP","TOT","USD_CAP","A","1974",5768.748958,"E"
"AUT","GDP","TOT","USD_CAP","A","1975",6296.822115,"E"
"AUT","GDP","TOT","USD_CAP","A","1976",6959.364576,"E"
"AUT","GDP","TOT","USD_CAP","A","1977",7764.295103,"E"
"AUT","GDP","TOT","USD_CAP","A","1978",8299.632824,"E"
"AUT","GDP","TOT","USD_CAP","A","1979",9485.84459,"E"
"AUT","GDP","TOT","USD_CAP","A","1980",10521.779488,"E"
"AUT","GDP","TOT","USD_CAP","A","1981",11471.454965,"E"
"AUT","GDP","TOT","USD_CAP","A","1982",12416.259069,"E"
"AUT","GDP","TOT","USD_CAP","A","1983",13307.67029,"E"
"AUT","GDP","TOT","USD_CAP","A","1984",13795.709885,"E"
"AUT","GDP","TOT","USD_CAP","A","1985",14580.758004,"E"
"AUT","GDP","TOT","USD_CAP","A","1986",15207.04947,"E"
"AUT","GDP","TOT","USD_CAP","A","1987",15784.587381,"E"
"AUT","GDP","TOT","USD_CAP","A","1988",16856.088262,"E"
"AUT","GDP","TOT","USD_CAP","A","1989",18116.00377,"E"
"AUT","GDP","TOT","USD_CAP","A","1990",19462.00202,"E"
"AUT","GDP","TOT","USD_CAP","A","1991",20605.858411,"E"
"AUT","GDP","TOT","USD_CAP","A","1992",21281.163537,"E"
"AUT","GDP","TOT","USD_CAP","A","1993",21720.516419,"E"
"AUT","GDP","TOT","USD_CAP","A","1994",22629.969517,"E"
"AUT","GDP","TOT","USD_CAP","A","1995",23684.631137,
"AUT","GDP","TOT","USD_CAP","A","1996",24553.847293,
"AUT","GDP","TOT","USD_CAP","A","1997",25426.720108,
"AUT","GDP","TOT","USD_CAP","A","1998",26675.030467,
"AUT","GDP","TOT","USD_CAP","A","1999",27606.484243,
"AUT","GDP","TOT","USD_CAP","A","2000",29376.007114,
"AUT","GDP","TOT","USD_CAP","A","2001",29702.787329,
"AUT","GDP","TOT","USD_CAP","A","2002",31178.051444,
"AUT","GDP","TOT","USD_CAP","A","2003",32156.836376,
"AUT","GDP","TOT","USD_CAP","A","2004",33784.254235,
"AUT","GDP","TOT","USD_CAP","A","2005",35024.557484,
"AUT","GDP","TOT","USD_CAP","A","2006",37665.32274,
"AUT","GDP","TOT","USD_CAP","A","2007",39432.047401,
"AUT","GDP","TOT","USD_CAP","A","2008",41316.022642,
"AUT","GDP","TOT","USD_CAP","A","2009",40927.134687,
"AUT","GDP","TOT","USD_CAP","A","2010",42021.154209,
"AUT","GDP","TOT","USD_CAP","A","2011",44469.209642,
"AUT","GDP","TOT","USD_CAP","A","2012",46477.655075,
"AUT","GDP","TOT","USD_CAP","A","2013",47936.677963,
"AUT","GDP","TOT","USD_CAP","A","2014",48813.534409,
"AUT","GDP","TOT","USD_CAP","A","2015",49942.056293,
"AUT","GDP","TOT","USD_CAP","A","2016",52665.087457,
"AUT","GDP","TOT","USD_CAP","A","2017",54188.360666,
"AUT","GDP","TOT","USD_CAP","A","2018",56956.110562,
"AUT","GDP","TOT","USD_CAP","A","2019",58040.271257,
"AUT","GDP","TOT","USD_CAP","A","2020",55938.853807,
"AUT","GDP","TOT","USD_CAP","A","2021",58861.220714,
"BEL","GDP","TOT","MLN_USD","A","1970",37289.172,"E"
"BEL","GDP","TOT","MLN_USD","A","1971",40649.836,"E"
"BEL","GDP","TOT","MLN_USD","A","1972",44635.79,"E"
"BEL","GDP","TOT","MLN_USD","A","1973",49964.28,"E"
"BEL","GDP","TOT","MLN_USD","A","1974",56747.551,"E"
"BEL","GDP","TOT","MLN_USD","A","1975",61181.064,"E"
"BEL","GDP","TOT","MLN_USD","A","1976",68196.836,"E"
"BEL","GDP","TOT","MLN_USD","A","1977",72887.694,"E"
"BEL","GDP","TOT","MLN_USD","A","1978",80231.592,"E"
"BEL","GDP","TOT","MLN_USD","A","1979",88922.155,"E"
"BEL","GDP","TOT","MLN_USD","A","1980",101297.641,"E"
"BEL","GDP","TOT","MLN_USD","A","1981",110572.894,"E"
"BEL","GDP","TOT","MLN_USD","A","1982",118102.924,"E"
"BEL","GDP","TOT","MLN_USD","A","1983",123111.483,"E"
"BEL","GDP","TOT","MLN_USD","A","1984",130698.926,"E"
"BEL","GDP","TOT","MLN_USD","A","1985",137059.36,"E"
"BEL","GDP","TOT","MLN_USD","A","1986",142368.179,"E"
"BEL","GDP","TOT","MLN_USD","A","1987",149253.827,"E"
"BEL","GDP","TOT","MLN_USD","A","1988",161816.877,"E"
"BEL","GDP","TOT","MLN_USD","A","1989",173994.436,"E"
"BEL","GDP","TOT","MLN_USD","A","1990",186170.871,"E"
"BEL","GDP","TOT","MLN_USD","A","1991",195994.783,"E"
"BEL","GDP","TOT","MLN_USD","A","1992",203529.702,"E"
"BEL","GDP","TOT","MLN_USD","A","1993",206349.944,"E"
"BEL","GDP","TOT","MLN_USD","A","1994",217557.44,"E"
"BEL","GDP","TOT","MLN_USD","A","1995",227416.409,
"BEL","GDP","TOT","MLN_USD","A","1996",230946.081,
"BEL","GDP","TOT","MLN_USD","A","1997",241624.086,
"BEL","GDP","TOT","MLN_USD","A","1998",248636.249,
"BEL","GDP","TOT","MLN_USD","A","1999",260168.781,
"BEL","GDP","TOT","MLN_USD","A","2000",284826.571,
"BEL","GDP","TOT","MLN_USD","A","2001",296130.583,
"BEL","GDP","TOT","MLN_USD","A","2002",312900.475,
"BEL","GDP","TOT","MLN_USD","A","2003",320963.526,
"BEL","GDP","TOT","MLN_USD","A","2004",334133.78,
"BEL","GDP","TOT","MLN_USD","A","2005",347658.439,
"BEL","GDP","TOT","MLN_USD","A","2006",371912.513,
"BEL","GDP","TOT","MLN_USD","A","2007",390932.181,
"BEL","GDP","TOT","MLN_USD","A","2008",405729.43,
"BEL","GDP","TOT","MLN_USD","A","2009",407562.442,
"BEL","GDP","TOT","MLN_USD","A","2010",434081.06,
"BEL","GDP","TOT","MLN_USD","A","2011",451932.625,
"BEL","GDP","TOT","MLN_USD","A","2012",469720.336,
"BEL","GDP","TOT","MLN_USD","A","2013",487343.796,
"BEL","GDP","TOT","MLN_USD","A","2014",503619.623,
"BEL","GDP","TOT","MLN_USD","A","2015",520877.807,
"BEL","GDP","TOT","MLN_USD","A","2016",550677.566,
"BEL","GDP","TOT","MLN_USD","A","2017",573788.528,
"BEL","GDP","TOT","MLN_USD","A","2018",600269.926,
"BEL","GDP","TOT","MLN_USD","A","2019",624132.522,
"BEL","GDP","TOT","MLN_USD","A","2020",616806.896,"P"
"BEL","GDP","TOT","MLN_USD","A","2021",676310.498,"P"
"BEL","GDP","TOT","USD_CAP","A","1970",3874.078284,"E"
"BEL","GDP","TOT","USD_CAP","A","1971",4207.946256,"E"
"BEL","GDP","TOT","USD_CAP","A","1972",4603.427342,"E"
"BEL","GDP","TOT","USD_CAP","A","1973",5137.625399,"E"
"BEL","GDP","TOT","USD_CAP","A","1974",5817.200595,"E"
"BEL","GDP","TOT","USD_CAP","A","1975",6254.392799,"E"
"BEL","GDP","TOT","USD_CAP","A","1976",6960.228896,"E"
"BEL","GDP","TOT","USD_CAP","A","1977",7430.650778,"E"
"BEL","GDP","TOT","USD_CAP","A","1978",8172.679401,"E"
"BEL","GDP","TOT","USD_CAP","A","1979",9051.485878,"E"
"BEL","GDP","TOT","USD_CAP","A","1980",10300.72909,"E"
"BEL","GDP","TOT","USD_CAP","A","1981",11235.921327,"E"
"BEL","GDP","TOT","USD_CAP","A","1982",11991.353912,"E"
"BEL","GDP","TOT","USD_CAP","A","1983",12493.55416,"E"
"BEL","GDP","TOT","USD_CAP","A","1984",13262.194417,"E"
"BEL","GDP","TOT","USD_CAP","A","1985",13904.774282,"E"
"BEL","GDP","TOT","USD_CAP","A","1986",14440.427947,"E"
"BEL","GDP","TOT","USD_CAP","A","1987",15121.968238,"E"
"BEL","GDP","TOT","USD_CAP","A","1988",16338.53763,"E"
"BEL","GDP","TOT","USD_CAP","A","1989",17504.470426,"E"
"BEL","GDP","TOT","USD_CAP","A","1990",18676.853014,"E"
"BEL","GDP","TOT","USD_CAP","A","1991",19587.725699,"E"
"BEL","GDP","TOT","USD_CAP","A","1992",20257.758736,"E"
"BEL","GDP","TOT","USD_CAP","A","1993",20459.046642,"E"
"BEL","GDP","TOT","USD_CAP","A","1994",21506.271256,"E"
"BEL","GDP","TOT","USD_CAP","A","1995",22434.291135,
"BEL","GDP","TOT","USD_CAP","A","1996",22737.627302,
"BEL","GDP","TOT","USD_CAP","A","1997",23732.844169,
"BEL","GDP","TOT","USD_CAP","A","1998",24368.935554,
"BEL","GDP","TOT","USD_CAP","A","1999",25441.891387,
"BEL","GDP","TOT","USD_CAP","A","2000",27785.247413,
"BEL","GDP","TOT","USD_CAP","A","2001",28786.875003,
"BEL","GDP","TOT","USD_CAP","A","2002",30281.667989,
"BEL","GDP","TOT","USD_CAP","A","2003",30933.261931,
"BEL","GDP","TOT","USD_CAP","A","2004",32063.504441,
"BEL","GDP","TOT","USD_CAP","A","2005",33176.680884,
"BEL","GDP","TOT","USD_CAP","A","2006",35259.055109,
"BEL","GDP","TOT","USD_CAP","A","2007",36790.154396,
"BEL","GDP","TOT","USD_CAP","A","2008",37883.233422,
"BEL","GDP","TOT","USD_CAP","A","2009",37751.245094,
"BEL","GDP","TOT","USD_CAP","A","2010",39838.570162,
"BEL","GDP","TOT","USD_CAP","A","2011",40943.343479,
"BEL","GDP","TOT","USD_CAP","A","2012",42290.477674,
"BEL","GDP","TOT","USD_CAP","A","2013",43672.712292,
"BEL","GDP","TOT","USD_CAP","A","2014",44929.933328,
"BEL","GDP","TOT","USD_CAP","A","2015",46201.685891,
"BEL","GDP","TOT","USD_CAP","A","2016",48599.202676,
"BEL","GDP","TOT","USD_CAP","A","2017",50442.947518,
"BEL","GDP","TOT","USD_CAP","A","2018",52530.84151,
"BEL","GDP","TOT","USD_CAP","A","2019",54324.355662,
"BEL","GDP","TOT","USD_CAP","A","2020",53430.950766,"P"
"BEL","GDP","TOT","USD_CAP","A","2021",58352.933383,"P"
"CAN","GDP","TOT","MLN_USD","A","1961",44299.933,
"CAN","GDP","TOT","MLN_USD","A","1962",48574.474,
"CAN","GDP","TOT","MLN_USD","A","1963",51906.612,
"CAN","GDP","TOT","MLN_USD","A","1964",56381.698,
"CAN","GDP","TOT","MLN_USD","A","1965",61782.956,
"CAN","GDP","TOT","MLN_USD","A","1966",68222.013,
"CAN","GDP","TOT","MLN_USD","A","1967",72368.942,
"CAN","GDP","TOT","MLN_USD","A","1968",80018.55,
"CAN","GDP","TOT","MLN_USD","A","1969",88693.465,
"CAN","GDP","TOT","MLN_USD","A","1970",99442.867,
"CAN","GDP","TOT","MLN_USD","A","1971",108618.816,
"CAN","GDP","TOT","MLN_USD","A","1972",119570.023,
"CAN","GDP","TOT","MLN_USD","A","1973",134750.442,
"CAN","GDP","TOT","MLN_USD","A","1974",151699.619,
"CAN","GDP","TOT","MLN_USD","A","1975",168200.587,
"CAN","GDP","TOT","MLN_USD","A","1976",187993.757,
"CAN","GDP","TOT","MLN_USD","A","1977",206580.641,
"CAN","GDP","TOT","MLN_USD","A","1978",229261.859,
"CAN","GDP","TOT","MLN_USD","A","1979",257496.56,
"CAN","GDP","TOT","MLN_USD","A","1980",286804.425,
"CAN","GDP","TOT","MLN_USD","A","1981",324813.802,
"CAN","GDP","TOT","MLN_USD","A","1982",333889.388,
"CAN","GDP","TOT","MLN_USD","A","1983",355992.913,
"CAN","GDP","TOT","MLN_USD","A","1984",390628.604,
"CAN","GDP","TOT","MLN_USD","A","1985",422072.898,
"CAN","GDP","TOT","MLN_USD","A","1986",439808.702,
"CAN","GDP","TOT","MLN_USD","A","1987",469040.522,
"CAN","GDP","TOT","MLN_USD","A","1988",507000.423,
"CAN","GDP","TOT","MLN_USD","A","1989",539084.222,
"CAN","GDP","TOT","MLN_USD","A","1990",560184.877,
"CAN","GDP","TOT","MLN_USD","A","1991",567047.864,
"CAN","GDP","TOT","MLN_USD","A","1992",585191.62,
"CAN","GDP","TOT","MLN_USD","A","1993",615002.847,
"CAN","GDP","TOT","MLN_USD","A","1994",656367.112,
"CAN","GDP","TOT","MLN_USD","A","1995",688183.628,
"CAN","GDP","TOT","MLN_USD","A","1996",712130.958,
"CAN","GDP","TOT","MLN_USD","A","1997",755416.033,
"CAN","GDP","TOT","MLN_USD","A","1998",793682.05,
"CAN","GDP","TOT","MLN_USD","A","1999",846421.343,
"CAN","GDP","TOT","MLN_USD","A","2000",901003.29,
"CAN","GDP","TOT","MLN_USD","A","2001",937793.044,
"CAN","GDP","TOT","MLN_USD","A","2002",971009.088,
"CAN","GDP","TOT","MLN_USD","A","2003",1023686.549,
"CAN","GDP","TOT","MLN_USD","A","2004",1083615.23,
"CAN","GDP","TOT","MLN_USD","A","2005",1171340.162,
"CAN","GDP","TOT","MLN_USD","A","2006",1241618.911,
"CAN","GDP","TOT","MLN_USD","A","2007",1301593.852,
"CAN","GDP","TOT","MLN_USD","A","2008",1342396.613,
"CAN","GDP","TOT","MLN_USD","A","2009",1307000.658,
"CAN","GDP","TOT","MLN_USD","A","2010",1363578.975,
"CAN","GDP","TOT","MLN_USD","A","2011",1430807.125,
"CAN","GDP","TOT","MLN_USD","A","2012",1468094.965,
"CAN","GDP","TOT","MLN_USD","A","2013",1554122.745,
"CAN","GDP","TOT","MLN_USD","A","2014",1621396.709,
"CAN","GDP","TOT","MLN_USD","A","2015",1594850.842,
"CAN","GDP","TOT","MLN_USD","A","2016",1678093.396,
"CAN","GDP","TOT","MLN_USD","A","2017",1765763.154,
"CAN","GDP","TOT","MLN_USD","A","2018",1852987.755,
"CAN","GDP","TOT","MLN_USD","A","2019",1855531.307,
"CAN","GDP","TOT","MLN_USD","A","2020",1773815.643,
"CAN","GDP","TOT","MLN_USD","A","2021",2002782.536,
"CAN","GDP","TOT","USD_CAP","A","1970",4586.807908,
"CAN","GDP","TOT","USD_CAP","A","1971",4945.754383,
"CAN","GDP","TOT","USD_CAP","A","1972",5381.561393,
"CAN","GDP","TOT","USD_CAP","A","1973",5991.098075,
"CAN","GDP","TOT","USD_CAP","A","1974",6651.167372,
"CAN","GDP","TOT","USD_CAP","A","1975",7267.795381,
"CAN","GDP","TOT","USD_CAP","A","1976",8016.856971,
"CAN","GDP","TOT","USD_CAP","A","1977",8706.988458,
"CAN","GDP","TOT","USD_CAP","A","1978",9567.246022,
"CAN","GDP","TOT","USD_CAP","A","1979",10639.674902,
"CAN","GDP","TOT","USD_CAP","A","1980",11698.82202,
"CAN","GDP","TOT","USD_CAP","A","1981",13086.821695,
"CAN","GDP","TOT","USD_CAP","A","1982",13293.393286,
"CAN","GDP","TOT","USD_CAP","A","1983",14034.005498,
"CAN","GDP","TOT","USD_CAP","A","1984",15254.727065,
"CAN","GDP","TOT","USD_CAP","A","1985",16332.753021,
"CAN","GDP","TOT","USD_CAP","A","1986",16850.728641,
"CAN","GDP","TOT","USD_CAP","A","1987",17735.380147,
"CAN","GDP","TOT","USD_CAP","A","1988",18923.753758,
"CAN","GDP","TOT","USD_CAP","A","1989",19763.483902,
"CAN","GDP","TOT","USD_CAP","A","1990",20229.752821,
"CAN","GDP","TOT","USD_CAP","A","1991",20224.680598,
"CAN","GDP","TOT","USD_CAP","A","1992",20626.208981,
"CAN","GDP","TOT","USD_CAP","A","1993",21440.052546,
"CAN","GDP","TOT","USD_CAP","A","1994",22632.831273,
"CAN","GDP","TOT","USD_CAP","A","1995",23485.643444,
"CAN","GDP","TOT","USD_CAP","A","1996",24050.176142,
"CAN","GDP","TOT","USD_CAP","A","1997",25259.725362,
"CAN","GDP","TOT","USD_CAP","A","1998",26319.930258,
"CAN","GDP","TOT","USD_CAP","A","1999",27841.629576,
"CAN","GDP","TOT","USD_CAP","A","2000",29362.289573,
"CAN","GDP","TOT","USD_CAP","A","2001",30231.005032,
"CAN","GDP","TOT","USD_CAP","A","2002",30963.222007,
"CAN","GDP","TOT","USD_CAP","A","2003",32350.070882,
"CAN","GDP","TOT","USD_CAP","A","2004",33925.89256,
"CAN","GDP","TOT","USD_CAP","A","2005",36327.662059,
"CAN","GDP","TOT","USD_CAP","A","2006",38120.176792,
"CAN","GDP","TOT","USD_CAP","A","2007",39575.324973,
"CAN","GDP","TOT","USD_CAP","A","2008",40376.330167,
